type_i,type_j,sci,covariance,diagonal
2,75,1608.8603515625,0.0005591478856553268,False
2,76,16855.015625,0.0026162395512784363,False
2,77,42890.15234375,0.001903958491887509,False
2,78,626.8970336914062,0.0006169497502433023,False
2,79,10408.9326171875,0.0027635937931985177,False
2,80,1374.8529052734375,0.0023141968906771463,False
2,81,714.3422241210938,0.0010932116462167643,False
2,82,3353.249755859375,0.00038631853467919645,False
2,83,5976.3857421875,0.0008477343769542449,False
2,84,784537.8125,0.0030301737524261046,False
2,85,200820.125,0.003050680036188826,False
2,86,2619.106201171875,0.002200339226168894,False
2,87,1968.8497314453125,0.00043730040643046226,False
2,88,791.0179443359375,0.0022834454025721937,False
2,89,2850.557861328125,0.002295709052411563,False
2,90,6006.1064453125,0.001784304270710528,False
2,91,7069.2158203125,0.000861422216421778,False
2,92,211402.578125,0.0030558541480093355,False
2,93,0.0,0.00011175688576932443,False
2,94,2821.7353515625,0.0017799760801019639,False
2,95,2954.03759765625,0.000539293610082288,False
2,96,31066.591796875,0.0029958103818877634,False
2,97,2020.8565673828125,0.0020850840744781815,False
2,98,2144.83740234375,0.0008692972018487213,False
2,99,1713.9210205078125,0.0018740347910414042,False
3,3,799364.4375,0.004900000000000001,True
3,4,4301.43896484375,0.002293191455063001,False
3,5,2298.71875,0.00042865276461324724,False
3,6,2496.750244140625,0.0022910799128086456,False
3,7,3608.244140625,0.0008121329315697976,False
3,8,5807.7431640625,0.0023948058714315314,False
3,9,6092.65234375,0.0028559254820831126,False
3,10,3452.635009765625,0.0026171723646528657,False
3,11,2028.3309326171875,0.002161309640862057,False
3,12,62437.5625,0.0006772222575715378,False
3,13,2922.335693359375,0.0022315893631748218,False
3,14,1740.0380859375,0.00023411516806127113,False
3,15,3205.267822265625,0.0025775865335945147,False
3,16,1783.30224609375,0.0023322126707648484,False
3,17,2119.30615234375,0.002440044665311333,False
3,18,26462.388671875,0.0010605581653426602,False
3,19,4179.20947265625,0.00042880930289175784,False
3,20,2702.13232421875,0.002583601276032036,False
3,21,3156.74658203125,0.002467503483289689,False
3,22,2411.51416015625,0.0009505070423295575,False
3,23,3021.31982421875,0.0024867279003601027,False
3,24,2080.814453125,0.0005458210367517343,False
3,25,3942.22216796875,0.00029872647809827513,False
3,26,8352.4677734375,0.00034162009140233074,False
3,27,5555.40234375,0.0009516061828053391,False
3,28,1963.2142333984375,0.00212057636085158,False
3,29,1983.7412109375,0.0017137003964298617,False
3,30,2355.814697265625,0.0021195197147849854,False
3,31,1144.7740478515625,0.00131046234160804,False
3,32,2314.24658203125,-0.00012667358085713263,False
3,33,1235.3175048828125,0.002337978652061598,False
3,34,4500.2607421875,0.0024013979797940484,False
3,35,2122.24560546875,0.000720344952238085,False
3,36,1982.36669921875,0.0008324552437930954,False
3,37,2518.381591796875,0.0028857151585930853,False
3,38,11891.1640625,0.002782871916868613,False
3,39,1794.2894287109375,0.0008386237214044862,False
3,40,2730.620361328125,0.002289491324241724,False
3,41,2296.331298828125,0.0002503818042343002,False
3,42,1709.164794921875,0.0004990832481802156,False
3,43,2030.08544921875,0.0007044432049160411,False
3,44,2646.99658203125,0.0017889451320453984,False
3,45,21668.81640625,0.0028909076518289496,False
3,46,5137.27783203125,0.002776321244871255,False
3,47,2022.935302734375,0.0018312546159457781,False
3,48,1539.8563232421875,0.0019098021875267716,False
3,49,2097.706298828125,0.0006118575221917128,False
3,50,4128.3173828125,0.0009491984743320679,False
3,51,15923.2734375,0.00016940366500484838,False
3,52,3525.701171875,0.00044072040721707475,False
3,53,3400.02490234375,0.0012261621196522007,False
3,54,13253.7041015625,0.0005828879426667354,False
3,55,3398.202880859375,0.0024383421708353377,False
3,56,1805.2598876953125,0.0009132480755413843,False
3,57,2396.3759765625,0.0020455478121996834,False
3,58,1543.9010009765625,0.0018866361135122004,False
3,59,1873.363037109375,0.0021534164267357644,False
3,60,7034.23681640625,0.0009649426399729128,False
3,61,2834.654296875,0.0005245566810438818,False
3,62,0.0,0.00025464065674171623,False
3,63,4713.111328125,0.00010217863525621361,False
3,64,1710.8740234375,0.0023054716031346424,False
3,65,1857.5963134765625,0.0019872209437950946,False
3,66,2585.14404296875,0.0027029581526915023,False
3,67,2066.126953125,0.00019439632685084205,False
3,68,1648.3602294921875,0.0020908537077156705,False
3,69,2339.808349609375,0.0006677339294337883,False
3,70,2965.828125,0.0024765007905010157,False
3,71,5094.4765625,0.002830167337858567,False
3,72,2703.154541015625,0.00231708234535038,False
3,73,0.0,0.00033169114388393597,False
3,74,2367.95166015625,0.00014284616233396313,False
3,75,15259.4423828125,0.0007864984879421392,False
3,76,49049.46484375,0.002823786604967033,False
3,77,3476.874755859375,0.002249480560816534,False
3,78,793.0595092773438,0.00029322507661608976,False
3,79,7638.37744140625,0.00241965264799221,False
3,80,16888.365234375,0.002710820188038803,False
3,81,1345.1998291015625,0.0008583498615022772,False
3,82,3227.600830078125,0.00045531303754539485,False
3,83,5249.31787109375,0.0008024852226668472,False
3,84,2125.237548828125,0.0022712583567756498,False
3,85,1850.1201171875,0.002411123272833606,False
